Date,Adj Close,Volume,Returns
2021-05-06,56396.515625,69523285106,-0.01789307689659958
2021-05-07,57356.40234375,68434023376,0.017020319573156195
2021-05-08,58803.77734375,65382980634,0.02523475916996243
2021-05-09,58232.31640625,65906690347,-0.009718099130935132
2021-05-10,55859.796875,71776546298,-0.04074231762821234
2021-05-11,56704.57421875,61308396325,0.01512317249631967
2021-05-12,49150.53515625,75215403907,-0.1332174549686006
2021-05-13,49716.19140625,96721152926,0.011508648851976444
2021-05-14,49880.53515625,55737497453,0.00330563837155351
2021-05-15,46760.1875,59161047474,-0.06255641898138342
2021-05-16,46456.05859375,64047871555,-0.0065040138312105755
2021-05-17,43537.51171875,74903638450,-0.06282381595309616
2021-05-18,42909.40234375,56187365084,-0.014426855146374762
2021-05-19,37002.44140625,126358098747,-0.13766122609163733
2021-05-20,40782.73828125,88281943359,0.10216344466291027
2021-05-21,37304.69140625,82051616861,-0.08528232829817228
2021-05-22,37536.6328125,57377273240,0.006217486259949112
2021-05-23,34770.58203125,78469274361,-0.0736893688644572
2021-05-24,38705.98046875,67359584098,0.11318183957815453
2021-05-25,38402.22265625,56211915803,-0.007847826326095597
2021-05-26,39294.19921875,51346735160,0.023227211885217036
2021-05-27,38436.96875,43210968721,-0.021815700174415475
2021-05-28,35697.60546875,55200191952,-0.07126897282320166
2021-05-29,34616.06640625,45231013335,-0.03029724398312339
2021-05-30,35678.12890625,31646080921,0.03068120125307594
2021-05-31,37332.85546875,39009847639,0.04637929771620186
2021-06-01,36684.92578125,34639423297,-0.017355481635803582
2021-06-02,37575.1796875,33070867190,0.02426756732611457
2021-06-03,39208.765625,35460750427,0.043475133082156336
2021-06-04,36894.40625,41831090187,-0.05902658087058821
2021-06-05,35551.95703125,35959473399,-0.03638625350557034
2021-06-06,35862.37890625,28913440585,0.008731498936251025
2021-06-07,33560.70703125,33683936663,-0.06418068028941804
2021-06-08,33472.6328125,49902050442,-0.0026243254847995168
2021-06-09,37345.12109375,53972919008,0.11569117681725527
2021-06-10,36702.59765625,43576032854,-0.01720501684509279
2021-06-11,37334.3984375,38699736985,0.01721406171757467
2021-06-12,35552.515625,37924228550,-0.047727642256857994
2021-06-13,39097.859375,40669112838,0.09972131894675185
2021-06-14,40218.4765625,43148914673,0.028661855288592664
2021-06-15,40406.26953125,46420149185,0.004669320789865594
2021-06-16,38347.0625,39211635100,-0.05096256237308472
2021-06-17,38053.50390625,37096670047,-0.007655308506355651
2021-06-18,35787.24609375,36200887275,-0.0595545108824469
2021-06-19,35615.87109375,31207279719,-0.004788717174578294
2021-06-20,35698.296875,36664034054,0.002314299179515533
2021-06-21,31676.693359375,52809038594,-0.11265533282181261
2021-06-22,32505.66015625,58964353058,0.02616961270137308
2021-06-23,33723.02734375,46317108925,0.0374509295196066
2021-06-24,34662.4375,33123368116,0.027856637741157764
2021-06-25,31637.779296875,40230904226,-0.0872604012088013
2021-06-26,32186.27734375,38585385521,0.017336806155961115
2021-06-27,34649.64453125,35511640894,0.07653470332064805
2021-06-28,34434.3359375,33892523752,-0.006213875976586625
2021-06-29,35867.77734375,37901460044,0.04162825758718758
2021-06-30,35040.8359375,34059036099,-0.02305527321430456
2021-07-01,33572.1171875,37838957079,-0.04191448950075438
2021-07-02,33897.046875,38728974942,0.00967855812266083
2021-07-03,34668.546875,24383958643,0.022760094790705843
2021-07-04,35287.78125,24924307911,0.017861561294527206
2021-07-05,33746.00390625,26721554282,-0.043691535402215154
2021-07-06,34235.1953125,26501259870,0.014496276584600176
2021-07-07,33855.328125,24796027477,-0.011095808977648836
2021-07-08,32877.37109375,29910396946,-0.028886355129662422
2021-07-09,33798.01171875,27436021028,0.02800225791699673
2021-07-10,33520.51953125,22971873468,-0.008210311003178261
2021-07-11,34240.1875,20108729370,0.021469475378479208
2021-07-12,33155.84765625,24321499537,-0.031668630428790756
2021-07-13,32702.025390625,19120856669,-0.013687548281983153
2021-07-14,32822.34765625,21376531210,0.003679352094793975
2021-07-15,31780.73046875,21300524237,-0.031734999531688124
2021-07-16,31421.5390625,23699476918,-0.011302175908234458
2021-07-17,31533.068359375,18895018942,0.003549453661488622
2021-07-18,31796.810546875,18787986667,0.008363987433579023
2021-07-19,30817.83203125,20434789545,-0.030788575922789052
2021-07-20,29807.34765625,23148267245,-0.03278895069501786
2021-07-21,32110.693359375,28203024559,0.07727442675168827
2021-07-22,32313.10546875,19555230518,0.006303573302191001
2021-07-23,33581.55078125,22552046192,0.03925482537500802
2021-07-24,34292.4453125,21664706865,0.021169199000986128
2021-07-25,35350.1875,20856685287,0.030844758309330533
2021-07-26,37337.53515625,51022126212,0.05621887171744144
2021-07-27,39406.94140625,35097370560,0.055424286615063156
2021-07-28,39995.90625,38702404695,0.014945713184850051
2021-07-29,40008.421875,27167146027,0.00031292265067750513
2021-07-30,42235.546875,33072782960,0.055666404612466414
2021-07-31,41626.1953125,25802845343,-0.014427457617713135
2021-08-01,39974.89453125,26688438115,-0.039669750474507826
2021-08-02,39201.9453125,25595265436,-0.019335866368471732
2021-08-03,38152.98046875,26189830450,-0.02675797936526192
2021-08-04,39747.50390625,25372562724,0.041792893187100555
2021-08-05,40869.5546875,35185031017,0.02822946527400849
2021-08-06,42816.5,38226483046,0.04763803587748594
2021-08-07,44555.80078125,40030862141,0.04062220829002827
2021-08-08,43798.1171875,36302664750,-0.017005273846830926
2021-08-09,46365.40234375,38734079049,0.058616336068955555
2021-08-10,45585.03125,33546019517,-0.016830892309838696
2021-08-11,45593.63671875,34319709073,0.00018877838873909702
2021-08-12,44428.2890625,33723620826,-0.02555943636254754
2021-08-13,47793.3203125,31744259539,0.07574073458615982
2021-08-14,47096.9453125,31211354442,-0.01457055076832292
2021-08-15,47047.00390625,30988958446,-0.0010603958689597848
2021-08-16,46004.484375,32776876610,-0.02215910567498447
2021-08-17,44695.359375,33451362600,-0.028456465011732934
2021-08-18,44801.1875,32194123075,0.002367765389513554
2021-08-19,46717.578125,37204312299,0.04277544261522093
2021-08-20,49339.17578125,34706867452,0.056115872471717454
2021-08-21,48905.4921875,40585205312,-0.008789842693618932
2021-08-22,49321.65234375,25370975378,0.00850947690403503
2021-08-23,49546.1484375,34305053719,0.004551674225862445
2021-08-24,47706.1171875,35361168834,-0.037137725293038826
2021-08-25,48960.7890625,32646349931,0.02630002081428562
2021-08-26,46942.21875,32666549568,-0.04122830434622349
2021-08-27,49058.66796875,34511076995,0.04508626296557394
2021-08-28,48902.40234375,28568103401,-0.003185280633781984
2021-08-29,48829.83203125,25889650240,-0.0014839825657210204
2021-08-30,47054.984375,31847007016,-0.0363476092875793
2021-08-31,47166.6875,34730363427,0.0023738850726162664
2021-09-01,48847.02734375,39139399125,0.03562556399047523
2021-09-02,49327.72265625,39508070319,0.009840830417728652
2021-09-03,50025.375,43206179619,0.014143210068944922
2021-09-04,49944.625,37471327794,-0.0016141808032423821
2021-09-05,51753.41015625,30322676319,0.03621581213694158
2021-09-06,52633.53515625,38884105426,0.017006125728580734
2021-09-07,46811.12890625,65210059683,-0.1106216071695616
2021-09-08,46091.390625,49007762488,-0.015375366885328479
2021-09-09,46391.421875,38672657013,0.006509485739778498
2021-09-10,44883.91015625,39154666597,-0.032495484247323514
2021-09-11,45201.45703125,34499835245,0.0070748487352050304
2021-09-12,46063.26953125,27881980161,0.019066033632592516
2021-09-13,44963.07421875,40969943253,-0.023884438158555232
2021-09-14,47092.4921875,38652152880,0.0473592610325122
2021-09-15,48176.34765625,30484496466,0.023015462091804384
2021-09-16,47783.359375,31764293754,-0.008157286726135138
2021-09-17,47267.51953125,28727713711,-0.010795386730801604
2021-09-18,48278.36328125,28575630451,0.021385589090024082
2021-09-19,47260.21875,26967722648,-0.021089044077959085
2021-09-20,42843.80078125,43909845642,-0.09344895316951951
2021-09-21,40693.67578125,48701090088,-0.050185206746199196
2021-09-22,43574.5078125,38139709246,0.07079311406361999
2021-09-23,44895.09765625,34244064430,0.0303064775724482
2021-09-24,42839.75,42839345714,-0.04578111561282838
2021-09-25,42716.59375,31604717236,-0.002874812528084303
2021-09-26,43208.5390625,30661222077,0.011516492054097771
2021-09-27,42235.73046875,30980029059,-0.02251426719942695
2021-09-28,41034.54296875,30214940550,-0.02844007873591181
2021-09-29,41564.36328125,30602359905,0.012911568502261384
2021-09-30,43790.89453125,31141681925,0.05356827518164842
2021-10-01,48116.94140625,42850641582,0.09878873042688929
2021-10-02,47711.48828125,30614346492,-0.008426411013467638
2021-10-03,48199.953125,26638115879,0.010237887379882071
2021-10-04,49112.90234375,33383173002,0.018940873580984396
2021-10-05,51514.8125,35873904236,0.048905889117254686
2021-10-06,55361.44921875,49034730168,0.0746704982911468
2021-10-07,53805.984375,36807860413,-0.02809653406297008
2021-10-08,53967.84765625,34800873924,0.0030082765538104184
2021-10-09,54968.22265625,32491211414,0.01853649985027972
2021-10-10,54771.578125,39527792364,-0.003577422040362044
2021-10-11,57484.7890625,42637331698,0.04953684064585273
2021-10-12,56041.05859375,41083758949,-0.025114999851183484
2021-10-13,57401.09765625,41684252783,0.02426861834211813
2021-10-14,57321.5234375,36615791366,-0.001386283921372633
2021-10-15,61593.94921875,51780081801,0.07453440740995654
2021-10-16,60892.1796875,34250964237,-0.01139348166745524
2021-10-17,61553.6171875,29032367511,0.01086243756414218
2021-10-18,62026.078125,38055562075,0.007675599893030238
2021-10-19,64261.9921875,40471196346,0.036047967727284025
2021-10-20,65992.8359375,40788955582,0.026934175102288238
2021-10-21,62210.171875,45908121370,-0.057319313661295834
2021-10-22,60692.265625,38434082775,-0.024399647264276236
2021-10-23,61393.6171875,26882546034,0.011555863919028075
2021-10-24,60930.8359375,27316183882,-0.007537937512081094
2021-10-25,63039.82421875,31064911614,0.0346128236844363
2021-10-26,60363.79296875,34878965587,-0.04244985266320056
2021-10-27,58482.38671875,43657076893,-0.03116779376295975
2021-10-28,60622.13671875,45257083247,0.03658793903693369
2021-10-29,62227.96484375,36856881767,0.02648913766352501
2021-10-30,61888.83203125,32157938616,-0.005449845794435637
2021-10-31,61318.95703125,32241199927,-0.009208042570786446
2021-11-01,61004.40625,36150572843,-0.005129747739996526
2021-11-02,63226.40234375,37746665647,0.03642353446805324
2021-11-03,62970.046875,36124731509,-0.004054563588107407
2021-11-04,61452.23046875,32615846901,-0.024103783966732184
2021-11-05,61125.67578125,30605102446,-0.005313959884109654
2021-11-06,61527.48046875,29094934221,0.006573419146120196
2021-11-07,63326.98828125,24726754302,0.029247220896912562
2021-11-08,67566.828125,41125608330,0.06695154718111462
2021-11-09,66971.828125,42357991721,-0.008806096371717143
2021-11-10,64995.23046875,48730828378,-0.029513867421399387
2021-11-11,64949.9609375,35880633236,-0.0006965054346836919
2021-11-12,64155.94140625,36084893887,-0.01222509636324598
2021-11-13,64469.52734375,30474228777,0.0048878705639170406
2021-11-14,65466.83984375,25122092191,0.015469517787564335
2021-11-15,63557.87109375,30558763548,-0.02915932332393234
2021-11-16,60161.24609375,46844335592,-0.05344145330150951
2021-11-17,60368.01171875,39178392930,0.003436857419438999
2021-11-18,56942.13671875,41388338699,-0.05674983989800575
2021-11-19,58119.578125,38702407772,0.020677857806173483
2021-11-20,59697.1953125,30624264863,0.027144333086984274
2021-11-21,58730.4765625,26123447605,-0.01619370466132397
2021-11-22,56289.2890625,35036121783,-0.041565940596482776
2021-11-23,57569.07421875,37485803899,0.022735855747423095
2021-11-24,56280.42578125,36635566789,-0.02238438701660228
2021-11-25,57274.6796875,34284016248,0.017666069374003168
2021-11-26,53569.765625,41810748221,-0.06468677053655503
2021-11-27,54815.078125,30560857714,0.02324655494514305
2021-11-28,57248.45703125,28116886357,0.044392510044424904
2021-11-29,57806.56640625,32370840356,0.009748898117819094
2021-11-30,57005.42578125,36708594618,-0.013858989986877734
2021-12-01,57229.828125,36858195307,0.003936508510805847
2021-12-02,56477.81640625,32379968686,-0.013140205787574133
2021-12-03,53598.24609375,39789134215,-0.05098586481791345
2021-12-04,49200.703125,61385677469,-0.08204639683653359
2021-12-05,49368.84765625,37198201161,0.003417522933012007
2021-12-06,50582.625,37707308001,0.02458589579002135
2021-12-07,50700.0859375,33676814852,0.002322159783127109
2021-12-08,50504.796875,28479699446,-0.00385184874717448
2021-12-09,47672.12109375,29603577251,-0.05608726213196957
2021-12-10,47243.3046875,30966005122,-0.00899511908452133
2021-12-11,49362.5078125,25775869261,0.044857216044006165
2021-12-12,50098.3359375,21939223599,0.014906619570362878
2021-12-13,46737.48046875,32166727776,-0.0670851717099511
2021-12-14,46612.6328125,34638619079,-0.00267125345649466
2021-12-15,48896.72265625,36541828520,0.04900151967252708
2021-12-16,47665.42578125,27268150947,-0.025181582897818466
2021-12-17,46202.14453125,32902725329,-0.030699007215741814
2021-12-18,46848.77734375,26098292690,0.013995731563123393
2021-12-19,46707.015625,25154053861,-0.0030259427628138713
2021-12-20,46880.27734375,30961902129,0.003709543768351198
2021-12-21,48936.61328125,27055803928,0.04386356169401262
2021-12-22,48628.51171875,24447979559,-0.006295931447672265
2021-12-23,50784.5390625,28223878108,0.04433669194360079
2021-12-24,50822.1953125,24367912228,0.0007414904357732066
2021-12-25,50429.859375,19030650914,-0.007719775485643066
2021-12-26,50809.515625,20964372926,0.0075284019171428795
2021-12-27,50640.41796875,24324345758,-0.003328070621613999
2021-12-28,47588.85546875,33430376883,-0.06025942562091624
2021-12-29,46444.7109375,30049226299,-0.02404227880624954
2021-12-30,47178.125,26686491018,0.01579112126431248
2021-12-31,46306.4453125,36974172400,-0.018476352917798256
2022-01-01,47686.8125,24582667004,0.029809396471367267
2022-01-02,47345.21875,27951569547,-0.007163274962024402
2022-01-03,46458.1171875,33071628362,-0.0187368774698079
2022-01-04,45897.57421875,42494677905,-0.012065555013512697
2022-01-05,43569.00390625,36851084859,-0.050734060615097554
2022-01-06,43160.9296875,30208048289,-0.009366159015892994
2022-01-07,41557.90234375,84196607520,-0.03714070469186992
2022-01-08,41733.94140625,28066355845,0.004235994902819673
2022-01-09,41911.6015625,21294384372,0.004256970472081845
2022-01-10,41821.26171875,32104232331,-0.0021554853640055605
2022-01-11,42735.85546875,26327648900,0.021869109453241498
2022-01-12,43949.1015625,33499938689,0.028389418684672707
2022-01-13,42591.5703125,47691135082,-0.030888714484173407
2022-01-14,43099.69921875,23577403399,0.011930269358978673
2022-01-15,43177.3984375,18371348298,0.001802778677309158
2022-01-16,43113.87890625,17902097845,-0.0014711291913973579
2022-01-17,42250.55078125,21690904261,-0.020024366790964976
2022-01-18,42375.6328125,22417209227,0.0029604828561313745
2022-01-19,41744.328125,23091543258,-0.014897823244158781
2022-01-20,40680.41796875,20382033940,-0.02548634039729203
2022-01-21,36457.31640625,43011992031,-0.10381165615712484
2022-01-22,35030.25,39714385405,-0.039143484680769114
2022-01-23,36276.8046875,26017975951,0.03558509252717301
2022-01-24,36654.328125,41856658597,0.010406744495611076
2022-01-25,36954.00390625,26428189594,0.008175727030871549
2022-01-26,36852.12109375,31324598034,-0.002757016878562668
2022-01-27,37138.234375,25041426629,0.007763821260712289
2022-01-28,37784.33203125,22238830523,0.017397102127314046
2022-01-29,38138.1796875,17194183075,0.00936493083845824
2022-01-30,37917.6015625,14643548444,-0.005783656346668664
2022-01-31,38483.125,20734730465,0.01491453610450133
2022-02-01,38743.2734375,20288500328,0.00676006528835682
2022-02-02,36952.984375,19155189416,-0.046209029430310355
2022-02-03,37154.6015625,18591534769,0.005456046132945147
2022-02-04,41500.875,29412210792,0.116978066100073
2022-02-05,41441.1640625,19652846215,-0.001438787435204647
2022-02-06,42412.43359375,16142097334,0.023437312952531153
2022-02-07,43840.28515625,28641855926,0.033665872045371525
2022-02-08,44118.4453125,33079398868,0.0063448528050995545
2022-02-09,44338.796875,23245887300,0.004994545046617338
2022-02-10,43565.11328125,32142048537,-0.01744935921313273
2022-02-11,42407.9375,26954925781,-0.026561982607033352
2022-02-12,42244.46875,18152390304,-0.0038546734323026133
2022-02-13,42197.515625,14741589015,-0.001111462077505676
2022-02-14,42586.91796875,20827783012,0.009228086961576842
2022-02-15,44575.203125,22721659051,0.04668769779745485
2022-02-16,43961.859375,19792547657,-0.013759752216496501
2022-02-17,40538.01171875,26246662813,-0.07788223029977337
2022-02-18,40030.9765625,23310007704,-0.012507647384577658
2022-02-19,40122.15625,13736557863,0.0022777282826873524
2022-02-20,38431.37890625,18340576452,-0.04214073972532317
2022-02-21,37075.28125,29280402798,-0.03528620868790788
2022-02-22,38286.02734375,25493150450,0.03265642371222732
2022-02-23,37296.5703125,21849073843,-0.025843815613622922
2022-02-24,38332.609375,46383802093,0.027778400368163814
2022-02-25,39214.21875,26545599159,0.022998939789759643
2022-02-26,39105.1484375,17467554129,-0.002781397053842838
2022-02-27,37709.78515625,23450127612,-0.03568234201898368
2022-02-28,43193.234375,35690014104,0.1454118392886461
2022-03-01,44354.63671875,32479047645,0.026888524570001016
2022-03-02,43924.1171875,29183112630,-0.009706302725009275
2022-03-03,42451.7890625,24967782593,-0.03351981142193561
2022-03-04,39137.60546875,28516271427,-0.07806935036049167
2022-03-05,39400.5859375,16975917450,0.00671938064683042
2022-03-06,38419.984375,19745229902,-0.024887994408395286
2022-03-07,38062.0390625,28546143503,-0.009316643885282638
2022-03-08,38737.26953125,25776583476,0.017740259990833174
2022-03-09,41982.92578125,32284121034,0.08378639716414904
2022-03-10,39437.4609375,31078064711,-0.060630954045771346
2022-03-11,38794.97265625,26364890465,-0.016291319622939393
2022-03-12,38904.01171875,14616450657,0.002810649293818468
2022-03-13,37849.6640625,17300745310,-0.027101257933814904
2022-03-14,39666.75390625,24322159070,0.0480080837903738
2022-03-15,39338.78515625,23934000868,-0.008268101563720931
2022-03-16,41143.9296875,39616916192,0.04588714481344902
2022-03-17,40951.37890625,22009601093,-0.00467993171076464
2022-03-18,41801.15625,34421564942,0.020750884742987363
2022-03-19,42190.65234375,19664853187,0.009317830622209256
2022-03-20,41247.82421875,20127946682,-0.022346848712323064
2022-03-21,41077.99609375,24615543271,-0.004117262624553253
2022-03-22,42358.80859375,32004652376,0.031180014163224357
2022-03-23,42892.95703125,25242943069,0.012610091153007819
2022-03-24,43960.93359375,31042992291,0.024898646221148013
2022-03-25,44348.73046875,30574413034,0.008821397620525806
2022-03-26,44500.828125,16950455995,0.003429583093865096
2022-03-27,46820.4921875,28160889722,0.052126312256127294
2022-03-28,47128.00390625,36362175703,0.0065678873583499
2022-03-29,47465.73046875,31397059069,0.0071661546110000085
2022-03-30,47062.6640625,29333883962,-0.008491735032190584
2022-03-31,45538.67578125,33327427106,-0.03238210822970233
2022-04-01,46281.64453125,38162644287,0.016315115388267687
2022-04-02,45868.94921875,29336594194,-0.008917040798352427
2022-04-03,46453.56640625,25414397610,0.012745379989237415
2022-04-04,46622.67578125,32499785455,0.003640395949819908
2022-04-05,45555.9921875,29640604055,-0.02287907280900814
2022-04-06,43206.73828125,39393395788,-0.05156849392240015
2022-04-07,43503.84765625,26101973106,0.006876459247305178
2022-04-08,42287.6640625,27215995394,-0.02795577079433975
2022-04-09,42782.13671875,16050772496,0.011693070951357853
2022-04-10,42207.671875,17654475582,-0.013427680050824398
2022-04-11,39521.90234375,33949912166,-0.06363225953812457
2022-04-12,40127.18359375,30991500854,0.015315083892861292
2022-04-13,41166.73046875,27691105228,0.025906300465151855
2022-04-14,39935.515625,24342001973,-0.029908006531745968
2022-04-15,40553.46484375,21756855753,0.015473675726454417
2022-04-16,40424.484375,16833150693,-0.0031805042860567623
2022-04-17,39716.953125,19087633042,-0.017502542356175654
2022-04-18,40826.21484375,33705182072,0.027929174608607443
2022-04-19,41502.75,25303206547,0.016571096753378534
2022-04-20,41374.37890625,27819532341,-0.003093074404708074
2022-04-21,40527.36328125,35372786395,-0.020471984048854197
2022-04-22,39740.3203125,28011716745,-0.019420038833716236
2022-04-23,39486.73046875,16138021249,-0.0063811726165236005
2022-04-24,39469.29296875,17964398167,-0.0004416040475622163
2022-04-25,40458.30859375,35445730570,0.025057850055308917
2022-04-26,38117.4609375,34569088416,-0.057858267871623625
2022-04-27,39241.12109375,30981015184,0.029478882606909007
2022-04-28,39773.828125,33903704907,0.013575224570606004
2022-04-29,38609.82421875,30882994649,-0.02926557389929385
2022-04-30,37714.875,23895713731,-0.023179313474195662
2022-05-01,38469.09375,27002760110,0.019997911964443782
2022-05-02,38529.328125,32922642426,0.001565786170879102
2022-05-03,37750.453125,27326943244,-0.020215120218891713
2022-05-04,39698.37109375,36754404490,0.051599856624237495
2022-05-05,36575.140625,43106256317,-0.07867402068901796
2022-05-06,36040.921875,37795577489,-0.014606061408683924
2022-05-07,35501.953125,24375896406,-0.014954355270636377
2022-05-08,34059.265625,36763041910,-0.040636848764922684
2022-05-09,30296.953125,63355494961,-0.11046369999353145
2022-05-10,31022.90625,59811038817,0.02396125848050934
2022-05-11,28936.35546875,70388855818,-0.06725839173272163
2022-05-12,29047.751953125,66989173272,0.003849706798608521
2022-05-13,29283.103515625,42841124537,0.008102229834508146
2022-05-14,30101.265625,28579868620,0.027939733537411415
2022-05-15,31305.11328125,25835372065,0.03999325713567892
2022-05-16,29862.91796875,32613897286,-0.046069001557128786
2022-05-17,30425.857421875,29101473475,0.018850785235190015
2022-05-18,28720.271484375,31285268319,-0.05605711989808215
2022-05-19,30314.333984375,33773447707,0.05550304428240649
2022-05-20,29200.740234375,30749382605,-0.036734890846488066
2022-05-21,29432.2265625,17274840442,0.007927413013061102
2022-05-22,30323.72265625,21631532270,0.030289794482822652
2022-05-23,29098.91015625,31483454557,-0.04039123144227663
2022-05-24,29655.5859375,26616506245,0.019130468401079792
2022-05-25,29562.361328125,27525063551,-0.003143576713387941
2022-05-26,29267.224609375,36774325352,-0.009983529917456657
2022-05-27,28627.57421875,36582005748,-0.02185551924250806
2022-05-28,28814.900390625,35519577634,0.006543557286537771
2022-05-29,29445.95703125,18093886409,0.02190035821988534
2022-05-30,31726.390625,39277993274,0.07744470968730455
2022-05-31,31792.310546875,33538210634,0.0020777630413166825
2022-06-01,29799.080078125,41135817341,-0.06269536357891181
2022-06-02,30467.48828125,29083562061,0.02243049790035867
2022-06-03,29704.390625,26175547452,-0.02504629358369581
2022-06-04,29832.9140625,16588370958,0.004326748833952898
2022-06-05,29906.662109375,17264085441,0.00247203631266113
2022-06-06,31370.671875,31947336829,0.048952630028413324
2022-06-07,31155.478515625,40770974039,-0.006859698773187373
2022-06-08,30214.35546875,30242059107,-0.03020730515832104
2022-06-09,30111.998046875,21692004719,-0.003387708269364409
2022-06-10,29083.8046875,29867476527,-0.03414563715680452
2022-06-11,28360.810546875,27246574439,-0.024858994495164377
2022-06-12,26762.6484375,34163220274,-0.056351073137826724
2022-06-13,22487.388671875,68204556440,-0.15974726027617203
2022-06-14,22206.79296875,50913575242,-0.012477914053041661
2022-06-15,22572.83984375,54912007015,0.01648355417709846
2022-06-16,20381.650390625,31183975654,-0.09707194434960298
2022-06-17,20471.482421875,27132421514,0.004407495444594733
2022-06-18,19017.642578125,42009436760,-0.07101780974085614
2022-06-19,20553.271484375,35329942625,0.0807475952890373
2022-06-20,20599.537109375,30818458597,0.002251010260589048
2022-06-21,20710.59765625,28970212744,0.0053914098304885805
2022-06-22,19987.029296875,28574793478,-0.034937106663198714
2022-06-23,21085.876953125,26188097173,0.05497803800296652
2022-06-24,21231.65625,24957784918,0.006913598955313738
2022-06-25,21502.337890625,18372538715,0.012748964915301864
2022-06-26,21027.294921875,18027170497,-0.02209261947079333
2022-06-27,20735.478515625,20965695707,-0.013877981325425726
2022-06-28,20280.634765625,21381535161,-0.02193553187871977
2022-06-29,20104.0234375,23552740328,-0.008708372798288844
2022-06-30,19784.7265625,26267239923,-0.01588223750298734
2022-07-01,19269.3671875,30767551159,-0.02604834458398897
2022-07-02,19242.255859375,18100418740,-0.0014069651515379311
2022-07-03,19297.076171875,16390821947,0.002848954556089245
2022-07-04,20231.26171875,21594638208,0.04841073013105235
2022-07-05,20190.115234375,26715546990,-0.0020338071321012174
2022-07-06,20548.24609375,24598943708,0.017737930428710857
2022-07-07,21637.587890625,25814972520,0.053013857820514154
2022-07-08,21731.1171875,49899834488,0.004322538045727464
2022-07-09,21592.20703125,29641127858,-0.006392223420980114
2022-07-10,20860.44921875,28688807249,-0.03388990349346599
2022-07-11,19970.556640625,24150249025,-0.04265931997884009
2022-07-12,19323.9140625,25810220018,-0.03237979740682695
2022-07-13,20212.07421875,33042430345,0.04596171114078618
2022-07-14,20569.919921875,31158743333,0.017704551212910147
2022-07-15,20836.328125,25905575359,0.012951348577769028
2022-07-16,21190.31640625,24302954056,0.01698899533192111
2022-07-17,20779.34375,22927802083,-0.01939436147960416
2022-07-18,22485.689453125,39974475562,0.08211740099467768
2022-07-19,23389.43359375,48765202697,0.0401919693193753
2022-07-20,23231.732421875,42932549127,-0.006742410894342465
2022-07-21,23164.62890625,33631012204,-0.0028884421706671937
2022-07-22,22714.978515625,31421555646,-0.01941107679491816
2022-07-23,22465.478515625,24021799169,-0.010983941711781742
2022-07-24,22609.1640625,23565495303,0.006395837363315726
2022-07-25,21361.701171875,35574561406,-0.05517510011323534
2022-07-26,21239.75390625,28624673855,-0.005708686992848544
2022-07-27,22930.548828125,31758955233,0.0796052030234431
2022-07-28,23843.88671875,40212386158,0.0398306162434614
2022-07-29,23804.6328125,35887249746,-0.0016462880701044735
2022-07-30,23656.20703125,28148218301,-0.006235163651508224
2022-07-31,23336.896484375,23553591896,-0.013497960448739299
2022-08-01,23314.19921875,25849159141,-0.0009725914343493569
2022-08-02,22978.1171875,28389250717,-0.014415336683737068
2022-08-03,22846.5078125,26288169966,-0.0057275961266136655
2022-08-04,22630.95703125,25120229769,-0.009434736504108754
2022-08-05,23289.314453125,28881249043,0.029091011085651708
2022-08-06,22961.279296875,15978259885,-0.014085221654344782
2022-08-07,23175.890625,15886817043,0.009346662498644243
2022-08-08,23809.486328125,28575544847,0.02733856978257987
2022-08-09,23164.318359375,23555719219,-0.02709709734425869
2022-08-10,23947.642578125,32837431722,0.033815983988709775
2022-08-11,23957.529296875,37127036580,0.00041284726535173455
2022-08-12,24402.818359375,27265804688,0.018586602023192844
2022-08-13,24424.068359375,22987346289,0.0008708010561344626
2022-08-14,24319.333984375,22994133555,-0.004288162539464846
2022-08-15,24136.97265625,35123501685,-0.007498615226969818
2022-08-16,23883.291015625,27753685646,-0.010510085263709001
2022-08-17,23335.998046875,30931623076,-0.02291530796119967
2022-08-18,23212.73828125,23747613147,-0.005281958173694035
2022-08-19,20877.552734375,40509610260,-0.10059931398792521
2022-08-20,21166.060546875,27595671000,0.013819043648011897
2022-08-21,21534.12109375,23102307723,0.01738918520335342
2022-08-22,21398.908203125,31666498758,-0.006279006699941081
2022-08-23,21528.087890625,31878280659,0.006036741981122917
2022-08-24,21395.01953125,31962253368,-0.006181150878381003
2022-08-25,21600.904296875,31028679593,0.009623023027591993
2022-08-26,20260.01953125,42326789564,-0.06207539958496022
2022-08-27,20041.73828125,30116729776,-0.010773990107132536
2022-08-28,19616.814453125,24366810591,-0.021201944769558057
2022-08-29,20297.994140625,32637854078,0.03472427641744291
2022-08-30,19796.80859375,34483360283,-0.024691382971281484
2022-08-31,20049.763671875,33225232872,0.012777568511970205
2022-09-01,20127.140625,30182031010,0.0038592451457939436
2022-09-02,19969.771484375,29123998928,-0.007818752974256604
2022-09-03,19832.087890625,23613051457,-0.006894600364241943
2022-09-04,19986.712890625,25245861652,0.007796708085036963
2022-09-05,19812.37109375,28813460025,-0.008722884940063236
2022-09-06,18837.66796875,43403978910,-0.04919669232863699
2022-09-07,19290.32421875,35239757134,0.024029314602578067
2022-09-08,19329.833984375,32194477850,0.0020481649337233954
2022-09-09,21381.15234375,48469528171,0.10612188190716765
2022-09-10,21680.5390625,36913738894,0.014002365912589188
